booking_id,customer_id,hotel_name,room_type,price_per_night,nights,total_amount,rating,payment_method,booking_platform,booking_date,check_in_date,check_out_date,discount,cancellation_policy,is_cancelled,booking_status
BKG143124,CUST26355,Amman Grand Hotel,Single,45.24,3,128.93,4.1,Credit Card,Booking.com,2025-10-03,2025-11-09,2025-11-12,5,Non-refundable,0,Checked-out
BKG143125,CUST43611,Amman Grand Hotel,Single,53.13,4,0.0,4.1,Credit Card,Agoda,2024-04-03,2024-05-05,2024-05-09,5,Free Cancellation,1,Cancelled
BKG143126,CUST25294,Amman Grand Hotel,Double,112.47,2,224.94,3.5,Cash,Agoda,2023-11-18,2023-12-03,2023-12-05,0,Free Cancellation,0,Checked-out
BKG143127,CUST52282,Amman Grand Hotel,Single,76.48,5,344.16,4.0,Credit Card,Booking.com,2025-06-25,2025-07-14,2025-07-19,10,Partial Refund,0,Checked-out
BKG143128,CUST16494,Amman Grand Hotel,Family,145.14,1,137.88,4.5,Online Payment,Expedia,2023-12-13,2023-12-25,2023-12-26,5,Partial Refund,0,Checked-out
BKG143129,CUST26342,Amman Grand Hotel,Double,76.01,7,372.45,3.4,Credit Card,Expedia,2025-12-06,2025-12-15,2025-12-22,30,Free Cancellation,0,Checked-out
BKG143130,CUST54177,Amman Grand Hotel,Single,59.75,4,215.1,4.6,Bank Transfer,Direct,2023-04-08,2023-04-26,2023-04-30,10,Partial Refund,0,Checked-out
BKG143131,CUST16494,Amman Grand Hotel,Family,190.19,2,380.38,4.3,Credit Card,Expedia,2024-05-20,2024-05-22,2024-05-24,0,Free Cancellation,0,Checked-out
BKG143132,CUST34946,Amman Grand Hotel,Deluxe,111.76,1,95.0,4.9,Credit Card,Booking.com,2024-12-14,2025-01-06,2025-01-07,15,Partial Refund,0,Checked-out
BKG143133,CUST11532,Amman Grand Hotel,Single,57.25,1,54.39,4.2,Online Payment,Booking.com,2023-08-31,2023-10-24,2023-10-25,5,Partial Refund,0,Checked-out
BKG143134,CUST49895,Amman Grand Hotel,Single,56.51,2,107.37,4.6,Cash,Direct,2024-08-25,2024-09-19,2024-09-21,5,Non-refundable,0,Checked-out
BKG143135,CUST20855,Amman Grand Hotel,Deluxe,149.86,6,899.16,4.5,Credit Card,Booking.com,2024-06-27,2024-07-23,2024-07-29,0,Free Cancellation,0,Checked-out
BKG143136,CUST29396,Amman Grand Hotel,Double,78.61,4,314.44,4.2,Online Payment,Expedia,2023-08-31,2023-09-04,2023-09-08,0,Partial Refund,0,Checked-out
BKG143137,CUST28354,Amman Grand Hotel,Deluxe,188.67,2,377.34,5.0,Cash,Booking.com,2025-08-03,2025-08-20,2025-08-22,0,Partial Refund,0,Checked-out
BKG143138,CUST19698,Amman Grand Hotel,Double,71.24,1,67.68,4.3,Online Payment,Direct,2023-09-03,2023-09-16,2023-09-17,5,Free Cancellation,0,Checked-out
BKG143139,CUST41605,Amman Grand Hotel,Double,105.49,5,237.35,4.1,Credit Card,Direct,2025-05-05,2025-05-12,2025-05-17,0,Non-refundable,1,Cancelled
BKG143140,CUST34946,Amman Grand Hotel,Deluxe,91.56,4,347.93,4.5,Cash,Direct,2025-01-19,2025-01-25,2025-01-29,5,Partial Refund,0,Checked-out
BKG143141,CUST20173,Amman Grand Hotel,Double,98.0,12,940.8,3.5,Credit Card,Agoda,2024-08-04,2024-08-19,2024-08-31,20,Non-refundable,0,Checked-out
BKG143142,CUST51033,Amman Grand Hotel,Deluxe,197.63,2,0.0,4.1,Credit Card,Expedia,2025-04-29,2025-07-01,2025-07-03,5,Free Cancellation,1,Cancelled
BKG143143,CUST29649,Amman Grand Hotel,Suite,376.72,2,357.88,4.1,Online Payment,Booking.com,2023-04-13,2023-04-18,2023-04-20,5,Free Cancellation,0,No-show
BKG143144,CUST32208,Amman Grand Hotel,Double,66.14,1,66.14,4.3,Credit Card,Booking.com,2023-04-16,2023-04-25,2023-04-26,0,Non-refundable,0,Checked-out
BKG143145,CUST31998,Amman Grand Hotel,Deluxe,122.18,1,109.96,3.3,Cash,Direct,2023-11-05,2023-11-12,2023-11-13,10,Free Cancellation,0,Checked-out
BKG143146,CUST13392,Amman Grand Hotel,Double,74.61,5,317.09,5.0,Bank Transfer,Expedia,2024-03-14,2024-04-09,2024-04-14,15,Free Cancellation,0,Checked-out
BKG143147,CUST14318,Amman Grand Hotel,Suite,309.19,2,587.46,4.6,Credit Card,Booking.com,2024-12-20,2025-01-04,2025-01-06,5,Partial Refund,0,Checked-out
BKG143148,CUST46423,Amman Grand Hotel,Double,118.08,5,560.88,4.3,Bank Transfer,Direct,2025-11-07,2025-11-14,2025-11-19,5,Free Cancellation,0,Checked-out
BKG143149,CUST45908,Amman Grand Hotel,Family,157.44,2,283.39,3.9,Bank Transfer,Booking.com,2025-12-05,2025-12-24,2025-12-26,10,Partial Refund,0,Checked-out
BKG143150,CUST43994,Amman Grand Hotel,Double,67.17,2,31.91,4.1,Credit Card,Direct,2023-03-12,2023-03-17,2023-03-19,5,Partial Refund,1,Cancelled
BKG143151,CUST46046,Amman Grand Hotel,Double,84.09,5,420.45,4.4,Bank Transfer,Booking.com,2023-01-02,2023-01-26,2023-01-31,0,Partial Refund,0,Checked-out
BKG143152,CUST21016,Amman Grand Hotel,Double,78.72,3,236.16,4.2,Cash,Booking.com,2024-12-03,2025-01-03,2025-01-06,0,Non-refundable,0,Checked-out
BKG143153,CUST51655,Amman Grand Hotel,Double,111.35,6,567.88,4.6,Credit Card,Direct,2024-03-10,2024-03-22,2024-03-28,15,Partial Refund,0,Checked-out
BKG143154,CUST12397,Amman Grand Hotel,Deluxe,105.84,2,211.68,3.8,Cash,Booking.com,2023-08-28,2023-09-30,2023-10-02,0,Non-refundable,0,Checked-out
BKG143155,CUST34931,Amman Grand Hotel,Family,129.46,10,1100.41,4.2,Online Payment,Expedia,2024-07-30,2024-09-27,2024-10-07,15,Partial Refund,0,Checked-out
BKG143156,CUST35039,Amman Grand Hotel,Family,170.84,5,811.49,4.3,Cash,Direct,2023-08-23,2023-09-20,2023-09-25,5,Non-refundable,0,Checked-out
BKG143157,CUST31185,Amman Grand Hotel,Single,59.17,2,118.34,4.1,Online Payment,Booking.com,2025-11-10,2025-11-20,2025-11-22,0,Free Cancellation,0,Checked-out
BKG143158,CUST42657,Amman Grand Hotel,Single,47.22,2,85.0,3.4,Online Payment,Direct,2025-11-06,2025-11-24,2025-11-26,10,Partial Refund,0,Checked-out
BKG143159,CUST24205,Amman Grand Hotel,Double,98.65,2,187.44,5.0,Cash,Direct,2025-12-23,2025-12-27,2025-12-29,5,Partial Refund,0,Checked-out
BKG143160,CUST25134,Amman Grand Hotel,Family,97.71,2,195.42,4.2,Cash,Direct,2023-12-10,2024-01-07,2024-01-09,0,Free Cancellation,0,Checked-out
BKG143161,CUST14294,Amman Grand Hotel,Double,122.9,6,700.53,4.0,Cash,Direct,2024-06-04,2024-07-20,2024-07-26,5,Free Cancellation,0,Checked-out
BKG143162,CUST54869,Amman Grand Hotel,Double,70.75,2,70.75,4.1,Credit Card,Expedia,2025-03-01,2025-04-16,2025-04-18,0,Partial Refund,0,No-show
BKG143163,CUST38850,Amman Grand Hotel,Double,101.01,1,95.96,3.5,Credit Card,Direct,2023-11-09,2023-12-16,2023-12-17,5,Partial Refund,0,Checked-out
BKG143164,CUST34351,Amman Grand Hotel,Single,60.1,4,216.36,4.1,Cash,Booking.com,2025-12-20,2026-02-12,2026-02-16,10,Partial Refund,0,Checked-out
BKG143165,CUST14126,Amman Grand Hotel,Single,47.94,1,0.0,4.1,Cash,Direct,2023-10-16,2023-11-05,2023-11-06,0,Free Cancellation,1,Cancelled
BKG143166,CUST22324,Amman Grand Hotel,Suite,216.88,3,650.64,3.5,Credit Card,Booking.com,2025-01-31,2025-02-03,2025-02-06,0,Non-refundable,0,Checked-out
BKG143167,CUST35195,Amman Grand Hotel,Deluxe,146.58,5,659.61,4.3,Online Payment,Agoda,2025-08-20,2025-09-22,2025-09-27,10,Partial Refund,0,Checked-out
BKG143168,CUST43294,Amman Grand Hotel,Suite,223.17,4,714.14,5.0,Online Payment,Expedia,2023-09-11,2023-09-28,2023-10-02,20,Non-refundable,0,Checked-out
BKG143169,CUST35602,Amman Grand Hotel,Double,76.57,4,290.97,3.4,Bank Transfer,Direct,2025-09-14,2025-09-22,2025-09-26,5,Non-refundable,0,Checked-out
BKG143170,CUST53072,Amman Grand Hotel,Double,109.0,2,218.0,4.5,Online Payment,Expedia,2025-06-14,2025-06-20,2025-06-22,0,Partial Refund,0,Checked-out
BKG143171,CUST21028,Amman Grand Hotel,Family,199.89,2,399.78,4.6,Credit Card,Booking.com,2023-11-07,2023-11-17,2023-11-19,0,Free Cancellation,0,Checked-out
BKG143172,CUST46996,Amman Grand Hotel,Single,35.0,1,31.5,4.3,Credit Card,Expedia,2025-03-18,2025-03-26,2025-03-27,10,Partial Refund,0,Checked-out
BKG143173,CUST42657,Amman Grand Hotel,Deluxe,100.29,5,501.45,3.6,Credit Card,Direct,2025-06-04,2025-06-16,2025-06-21,0,Free Cancellation,0,Checked-out
BKG143174,CUST12811,Amman Grand Hotel,Deluxe,179.52,5,0.0,4.1,Cash,Direct,2024-11-10,2024-12-07,2024-12-12,10,Free Cancellation,1,Cancelled
BKG143175,CUST26092,Amman Grand Hotel,Family,126.95,2,53.95,4.1,Cash,Direct,2023-12-21,2024-01-08,2024-01-10,15,Partial Refund,1,Cancelled
BKG143176,CUST54869,Amman Grand Hotel,Single,40.51,2,81.02,4.5,Credit Card,Expedia,2025-01-10,2025-01-16,2025-01-18,0,Partial Refund,0,Checked-out
BKG143177,CUST16494,Amman Grand Hotel,Family,181.29,7,1078.68,4.1,Cash,Direct,2023-03-08,2023-03-13,2023-03-20,15,Free Cancellation,0,Checked-out
BKG143178,CUST16494,Amman Grand Hotel,Deluxe,180.99,1,171.94,3.3,Bank Transfer,Direct,2023-12-03,2023-12-22,2023-12-23,5,Free Cancellation,0,Checked-out
BKG143179,CUST36163,Amman Grand Hotel,Suite,290.26,5,0.0,4.1,Bank Transfer,Expedia,2023-09-23,2023-10-06,2023-10-11,0,Free Cancellation,1,Cancelled
BKG143180,CUST43994,Amman Grand Hotel,Single,45.17,4,162.61,5.0,Online Payment,Expedia,2024-02-16,2024-03-04,2024-03-08,10,Partial Refund,0,Checked-out
BKG143181,CUST11401,Amman Grand Hotel,Deluxe,189.02,1,179.57,4.2,Credit Card,Booking.com,2025-08-15,2025-08-23,2025-08-24,5,Free Cancellation,0,Checked-out
BKG143182,CUST21156,Amman Grand Hotel,Deluxe,134.34,1,134.34,3.6,Credit Card,Agoda,2025-11-14,2025-12-07,2025-12-08,0,Free Cancellation,0,Checked-out
BKG143183,CUST31998,Amman Grand Hotel,Deluxe,100.92,3,302.76,4.7,Bank Transfer,Direct,2025-02-01,2025-02-06,2025-02-09,0,Free Cancellation,0,Checked-out
BKG143184,CUST41189,Amman Grand Hotel,Double,80.77,1,76.73,4.4,Online Payment,Booking.com,2024-12-18,2025-01-14,2025-01-15,5,Partial Refund,0,Checked-out
BKG143185,CUST24261,Amman Grand Hotel,Double,108.93,1,103.48,3.7,Credit Card,Direct,2025-04-09,2025-04-18,2025-04-19,5,Non-refundable,0,Checked-out
BKG143186,CUST34187,Amman Grand Hotel,Single,64.13,2,109.02,3.5,Credit Card,Direct,2023-06-04,2023-06-18,2023-06-20,15,Free Cancellation,0,Checked-out
BKG143187,CUST29323,Amman Grand Hotel,Deluxe,138.16,9,0.0,4.1,Credit Card,Expedia,2023-02-23,2023-03-04,2023-03-13,25,Free Cancellation,1,Cancelled
BKG143188,CUST33727,Amman Grand Hotel,Deluxe,121.86,8,828.65,3.9,Credit Card,Booking.com,2023-02-18,2023-02-27,2023-03-07,15,Non-refundable,0,Checked-out
BKG143189,CUST41150,Amman Grand Hotel,Double,73.33,2,139.33,3.7,Credit Card,Expedia,2023-05-19,2023-06-05,2023-06-07,5,Free Cancellation,0,Checked-out
BKG143190,CUST41445,Amman Grand Hotel,Single,61.01,12,658.91,4.5,Cash,Agoda,2025-08-22,2025-09-07,2025-09-19,10,Free Cancellation,0,Checked-out
BKG143191,CUST17374,Amman Grand Hotel,Double,72.76,4,261.94,3.6,Online Payment,Booking.com,2024-06-06,2024-06-13,2024-06-17,10,Free Cancellation,0,Checked-out
BKG143192,CUST27375,Amman Grand Hotel,Single,64.62,2,129.24,4.3,Online Payment,Booking.com,2023-11-30,2023-12-11,2023-12-13,0,Free Cancellation,0,Checked-out
BKG143193,CUST21973,Amman Grand Hotel,Double,107.45,2,204.16,4.5,Credit Card,Agoda,2023-09-11,2023-09-22,2023-09-24,5,Free Cancellation,0,Checked-out
BKG143194,CUST26348,Amman Grand Hotel,Deluxe,140.0,11,327.25,4.1,Cash,Expedia,2025-08-02,2025-08-07,2025-08-18,15,Partial Refund,1,Cancelled
BKG143195,CUST26302,Amman Grand Hotel,Deluxe,122.88,3,331.78,5.0,Credit Card,Agoda,2024-01-09,2024-02-01,2024-02-04,10,Partial Refund,0,Checked-out
BKG143196,CUST12153,Amman Grand Hotel,Suite,311.86,10,2650.81,4.2,Online Payment,Booking.com,2024-12-10,2024-12-18,2024-12-28,15,Partial Refund,0,Checked-out
BKG143197,CUST46996,Amman Grand Hotel,Deluxe,123.08,2,246.16,4.4,Credit Card,Direct,2023-04-23,2023-05-07,2023-05-09,0,Free Cancellation,0,Checked-out
BKG143198,CUST29805,Amman Grand Hotel,Family,226.21,1,214.9,3.8,Bank Transfer,Direct,2025-05-09,2025-05-27,2025-05-28,5,Free Cancellation,0,Checked-out
BKG143199,CUST50885,Amman Grand Hotel,Single,71.63,9,451.27,4.2,Credit Card,Agoda,2025-08-26,2025-09-06,2025-09-15,30,Partial Refund,0,Checked-out
BKG143200,CUST39780,Amman Grand Hotel,Double,69.83,3,199.02,3.6,Credit Card,Direct,2025-09-08,2025-09-18,2025-09-21,5,Partial Refund,0,Checked-out
BKG143201,CUST51033,Amman Grand Hotel,Single,44.62,2,89.24,3.5,Online Payment,Booking.com,2023-01-10,2023-01-23,2023-01-25,0,Partial Refund,0,Checked-out
BKG143202,CUST51056,Amman Grand Hotel,Double,76.89,3,207.6,3.2,Online Payment,Direct,2025-12-03,2025-12-14,2025-12-17,10,Partial Refund,0,Checked-out
BKG143203,CUST11579,Amman Grand Hotel,Double,79.94,2,151.89,3.5,Credit Card,Agoda,2023-09-05,2023-10-01,2023-10-03,5,Partial Refund,0,Checked-out
BKG143204,CUST31395,Amman Grand Hotel,Suite,231.02,6,1247.51,4.5,Bank Transfer,Booking.com,2023-04-17,2023-05-08,2023-05-14,10,Non-refundable,0,Checked-out
BKG143205,CUST19764,Amman Grand Hotel,Double,64.52,2,122.59,4.3,Cash,Expedia,2023-11-04,2023-11-29,2023-12-01,5,Partial Refund,0,Checked-out
BKG143206,CUST24855,Amman Grand Hotel,Double,78.84,3,0.0,4.1,Online Payment,Agoda,2025-08-21,2025-09-19,2025-09-22,5,Free Cancellation,1,Cancelled
BKG143207,CUST16494,Amman Grand Hotel,Double,118.06,1,112.16,3.4,Credit Card,Direct,2025-07-12,2025-07-21,2025-07-22,5,Partial Refund,0,Checked-out
BKG143208,CUST11440,Amman Grand Hotel,Single,60.43,4,241.72,3.8,Credit Card,Booking.com,2023-11-01,2023-11-22,2023-11-26,0,Partial Refund,0,Checked-out
BKG143209,CUST27038,Amman Grand Hotel,Double,87.66,3,236.68,4.5,Bank Transfer,Direct,2025-05-26,2025-06-06,2025-06-09,10,Free Cancellation,0,Checked-out
BKG143210,CUST43994,Amman Grand Hotel,Deluxe,144.93,2,246.38,4.0,Credit Card,Booking.com,2025-07-28,2025-08-20,2025-08-22,15,Free Cancellation,0,Checked-out
BKG143211,CUST51033,Amman Grand Hotel,Single,66.13,4,49.6,4.1,Credit Card,Direct,2025-01-10,2025-01-29,2025-02-02,25,Partial Refund,1,Cancelled
BKG143212,CUST34621,Amman Grand Hotel,Family,218.32,3,163.74,4.1,Online Payment,Booking.com,2025-01-29,2025-03-01,2025-03-04,0,Partial Refund,1,Cancelled
BKG143213,CUST16047,Amman Grand Hotel,Suite,173.39,3,494.16,4.8,Bank Transfer,Booking.com,2024-09-20,2024-09-27,2024-09-30,5,Non-refundable,0,Checked-out
BKG143214,CUST30828,Amman Grand Hotel,Double,85.32,4,341.28,4.4,Online Payment,Booking.com,2025-05-15,2025-06-29,2025-07-03,0,Free Cancellation,0,Checked-out
BKG143215,CUST42271,Amman Grand Hotel,Deluxe,129.35,1,116.42,4.8,Cash,Direct,2023-12-27,2024-01-07,2024-01-08,10,Free Cancellation,0,Checked-out
BKG143216,CUST31623,Amman Grand Hotel,Deluxe,180.77,2,0.0,4.1,Credit Card,Expedia,2024-07-12,2024-07-24,2024-07-26,0,Free Cancellation,1,Cancelled
BKG143217,CUST18477,Amman Grand Hotel,Double,75.6,3,204.12,4.4,Credit Card,Expedia,2024-10-04,2024-10-18,2024-10-21,10,Partial Refund,0,Checked-out
BKG143218,CUST43994,Amman Grand Hotel,Deluxe,145.43,7,865.31,4.5,Online Payment,Booking.com,2023-01-10,2023-02-17,2023-02-24,15,Free Cancellation,0,Checked-out
BKG143219,CUST45908,Amman Grand Hotel,Double,81.33,1,0.0,4.1,Credit Card,Agoda,2024-06-08,2024-06-17,2024-06-18,0,Free Cancellation,1,Cancelled
BKG143220,CUST43994,Amman Grand Hotel,Single,67.34,1,63.97,3.9,Online Payment,Expedia,2024-05-10,2024-06-17,2024-06-18,5,Non-refundable,0,Checked-out
BKG143221,CUST35072,Amman Grand Hotel,Family,208.82,1,208.82,3.9,Online Payment,Agoda,2025-12-16,2025-12-26,2025-12-27,0,Partial Refund,0,Checked-out
BKG143222,CUST38530,Amman Grand Hotel,Double,126.93,5,602.92,4.6,Credit Card,Direct,2024-08-25,2024-08-30,2024-09-04,5,Partial Refund,0,Checked-out
BKG143223,CUST40422,Amman Grand Hotel,Single,72.7,1,65.43,3.5,Online Payment,Direct,2024-05-08,2024-05-23,2024-05-24,10,Partial Refund,0,Checked-out
BKG143224,CUST51033,Amman Grand Hotel,Single,49.63,3,134.0,5.0,Credit Card,Direct,2024-02-10,2024-02-18,2024-02-21,10,Free Cancellation,0,Checked-out
BKG143225,CUST16494,Amman Grand Hotel,Double,64.96,1,58.46,3.6,Credit Card,Direct,2025-06-04,2025-06-13,2025-06-14,10,Free Cancellation,0,Checked-out
BKG143226,CUST35548,Amman Grand Hotel,Deluxe,185.35,1,0.0,4.1,Credit Card,Direct,2025-07-31,2025-08-11,2025-08-12,5,Free Cancellation,1,Cancelled
BKG143227,CUST32886,Amman Grand Hotel,Double,90.28,8,613.9,4.5,Online Payment,Expedia,2025-04-23,2025-04-28,2025-05-06,15,Free Cancellation,0,Checked-out
BKG143228,CUST19123,Amman Grand Hotel,Single,46.44,3,0.0,4.1,Online Payment,Direct,2024-03-08,2024-03-14,2024-03-17,10,Free Cancellation,1,Cancelled
BKG143229,CUST54869,Amman Grand Hotel,Single,70.6,5,353.0,3.5,Credit Card,Booking.com,2025-08-22,2025-09-20,2025-09-25,0,Partial Refund,0,Checked-out
BKG143230,CUST45908,Amman Grand Hotel,Deluxe,110.55,4,397.98,3.7,Online Payment,Direct,2025-12-18,2026-01-01,2026-01-05,10,Partial Refund,0,Checked-out
BKG143231,CUST22186,Amman Grand Hotel,Single,55.81,1,55.81,3.9,Online Payment,Booking.com,2023-01-02,2023-01-17,2023-01-18,0,Partial Refund,0,Checked-out
BKG143232,CUST45908,Amman Grand Hotel,Family,208.05,4,665.76,4.4,Cash,Direct,2023-04-29,2023-05-14,2023-05-18,20,Free Cancellation,0,Checked-out
BKG143233,CUST20855,Amman Grand Hotel,Deluxe,134.39,1,107.51,4.0,Cash,Direct,2025-05-29,2025-06-12,2025-06-13,20,Partial Refund,0,Checked-out
BKG143234,CUST22179,Amman Grand Hotel,Single,55.7,7,166.68,4.1,Credit Card,Booking.com,2025-05-14,2025-07-15,2025-07-22,5,Non-refundable,1,Cancelled
BKG143235,CUST50155,Amman Grand Hotel,Single,67.55,2,128.34,4.7,Online Payment,Booking.com,2023-05-03,2023-06-01,2023-06-03,5,Free Cancellation,0,Checked-out
BKG143236,CUST51033,Amman Grand Hotel,Deluxe,135.35,1,128.58,4.3,Credit Card,Expedia,2024-01-12,2024-03-01,2024-03-02,5,Non-refundable,0,Checked-out
BKG143237,CUST46455,Amman Grand Hotel,Single,67.99,4,258.36,4.2,Bank Transfer,Booking.com,2023-05-06,2023-05-09,2023-05-13,5,Free Cancellation,0,Checked-out
BKG143238,CUST54869,Amman Grand Hotel,Single,52.75,5,263.75,3.6,Online Payment,Direct,2025-08-16,2025-08-17,2025-08-22,0,Non-refundable,0,Checked-out
BKG143239,CUST15764,Amman Grand Hotel,Single,64.66,4,245.71,3.9,Credit Card,Booking.com,2024-04-06,2024-04-10,2024-04-14,5,Non-refundable,0,Checked-out
BKG143240,CUST34391,Amman Grand Hotel,Deluxe,112.8,1,95.88,3.1,Credit Card,Agoda,2023-10-14,2023-10-20,2023-10-21,15,Partial Refund,0,Checked-out
BKG143241,CUST31998,Amman Grand Hotel,Deluxe,103.7,1,88.14,5.0,Credit Card,Agoda,2023-12-13,2024-01-11,2024-01-12,15,Free Cancellation,0,Checked-out
BKG143242,CUST37257,Amman Grand Hotel,Family,187.36,2,374.72,4.2,Online Payment,Expedia,2025-08-14,2025-09-20,2025-09-22,0,Partial Refund,0,Checked-out
BKG143243,CUST37420,Amman Grand Hotel,Double,107.12,3,289.22,5.0,Credit Card,Direct,2024-10-05,2024-10-11,2024-10-14,10,Partial Refund,0,Checked-out
BKG143244,CUST38394,Amman Grand Hotel,Single,54.15,4,205.77,3.3,Credit Card,Direct,2025-03-13,2025-03-31,2025-04-04,5,Free Cancellation,0,Checked-out
BKG143245,CUST23594,Amman Grand Hotel,Deluxe,115.38,4,438.44,4.9,Cash,Booking.com,2024-01-16,2024-01-25,2024-01-29,5,Partial Refund,0,Checked-out
BKG143246,CUST12415,Amman Grand Hotel,Deluxe,101.11,2,202.22,3.8,Online Payment,Booking.com,2025-11-08,2025-11-26,2025-11-28,0,Free Cancellation,0,Checked-out
BKG143247,CUST25294,Amman Grand Hotel,Double,50.0,3,127.5,4.8,Credit Card,Direct,2025-03-05,2025-03-19,2025-03-17,15,Partial Refund,0,Checked-out
BKG143248,CUST42657,Amman Grand Hotel,Single,43.08,12,491.11,4.0,Credit Card,Booking.com,2025-11-13,2025-12-06,2025-12-18,5,Partial Refund,0,Checked-out
BKG143249,CUST27375,Amman Grand Hotel,Double,97.23,2,175.01,4.5,Online Payment,Booking.com,2024-05-03,2024-05-14,2024-05-16,10,Partial Refund,0,Checked-out
BKG143250,CUST34147,Amman Grand Hotel,Single,53.47,4,203.19,3.5,Bank Transfer,Direct,2025-09-24,2025-10-01,2025-10-05,5,Free Cancellation,0,Checked-out
BKG143251,CUST54596,Amman Grand Hotel,Single,67.18,5,335.9,3.4,Bank Transfer,Booking.com,2023-07-05,2023-08-02,2023-08-07,0,Free Cancellation,0,Checked-out
BKG143252,CUST43121,Amman Grand Hotel,Deluxe,111.0,12,1132.2,5.0,Credit Card,Expedia,2024-12-16,2025-01-03,2025-01-15,15,Partial Refund,0,Checked-out
BKG143253,CUST51033,Amman Grand Hotel,Single,59.49,3,178.47,4.7,Credit Card,Agoda,2024-12-23,2025-01-18,2025-01-21,0,Free Cancellation,0,Checked-out
BKG143254,CUST27575,Amman Grand Hotel,Family,265.37,3,179.12,4.1,Online Payment,Expedia,2023-05-08,2023-05-26,2023-05-29,10,Partial Refund,1,Cancelled
BKG143255,CUST34946,Amman Grand Hotel,Double,79.78,3,239.34,4.2,Credit Card,Agoda,2025-11-26,2026-01-06,2026-01-09,0,Free Cancellation,0,Checked-out
BKG143256,CUST18477,Amman Grand Hotel,Family,169.17,5,718.97,3.8,Credit Card,Direct,2023-12-04,2023-12-14,2023-12-19,15,Non-refundable,0,Checked-out
BKG143257,CUST29880,Amman Grand Hotel,Deluxe,151.48,13,1673.85,3.7,Online Payment,Expedia,2024-04-09,2024-04-23,2024-05-06,15,Non-refundable,0,Checked-out
BKG143258,CUST20140,Amman Grand Hotel,Single,58.47,4,210.49,5.0,Credit Card,Expedia,2024-04-18,2024-05-09,2024-05-13,10,Non-refundable,0,Checked-out
BKG143259,CUST34685,Amman Grand Hotel,Deluxe,148.67,3,423.71,4.1,Online Payment,Agoda,2023-01-07,2023-01-21,2023-01-24,5,Partial Refund,0,Checked-out
BKG143260,CUST36469,Amman Grand Hotel,Single,51.18,5,243.1,3.7,Online Payment,Agoda,2025-01-04,2025-02-04,2025-02-09,5,Partial Refund,0,Checked-out
BKG143261,CUST16494,Amman Grand Hotel,Single,53.64,5,254.79,2.9,Credit Card,Direct,2025-11-05,2025-11-26,2025-12-01,5,Non-refundable,0,Checked-out
BKG143262,CUST48287,Amman Grand Hotel,Family,109.2,4,393.12,3.4,Credit Card,Expedia,2024-12-20,2025-01-07,2025-01-11,10,Partial Refund,0,Checked-out
BKG143263,CUST17645,Amman Grand Hotel,Double,67.73,1,67.73,3.7,Online Payment,Booking.com,2023-09-08,2023-09-27,2023-09-28,0,Partial Refund,0,Checked-out
BKG143264,CUST30828,Amman Grand Hotel,Family,150.46,3,406.24,3.2,Online Payment,Direct,2025-12-28,2026-01-07,2026-01-10,10,Free Cancellation,0,Checked-out
BKG143265,CUST16494,Amman Grand Hotel,Deluxe,89.75,2,161.55,4.0,Credit Card,Booking.com,2025-05-30,2025-06-08,2025-06-10,10,Non-refundable,0,Checked-out
BKG143266,CUST16733,Amman Grand Hotel,Double,92.78,4,352.56,4.3,Credit Card,Expedia,2024-05-14,2024-06-04,2024-06-08,5,Non-refundable,0,Checked-out
BKG143267,CUST32563,Amman Grand Hotel,Deluxe,121.05,1,121.05,3.9,Credit Card,Booking.com,2024-03-11,2024-03-25,2024-03-26,0,Free Cancellation,0,Checked-out
BKG143268,CUST37420,Amman Grand Hotel,Deluxe,136.22,2,272.44,4.3,Credit Card,Expedia,2025-12-22,2026-01-19,2026-01-21,0,Partial Refund,0,Checked-out
BKG143269,CUST13720,Amman Grand Hotel,Single,64.0,3,182.4,4.0,Credit Card,Agoda,2025-05-15,2025-06-27,2025-06-30,5,Free Cancellation,0,Checked-out
BKG143270,CUST16227,Amman Grand Hotel,Suite,278.55,4,1002.78,3.9,Online Payment,Booking.com,2025-01-30,2025-02-14,2025-02-18,10,Non-refundable,0,Checked-out
